g_m,g_T,g_r,g_q,g_sigma,g_amercall_fde
1.937225802,0.068493151,0.009859706,0.004712182,0.867735434,0.000164543
1.23958827,0.106849315,0.041215791,0.01733863,1.238926837,0.084713372
3.935703902,0.27660274,0.05934105,0.04334226,0.189356536,0
1.977099723,0.106849315,0.035776604,0.012660346,0.637670345,4.35E-05
1.815769584,1.046575342,0.052423311,0.037480359,0.930637453,0.191418507
1.087905853,2.043835616,0.009859706,0.041530523,1.300449748,0.585780698
3.707933238,0.106849315,0.057718309,0.026279729,0.94514324,1.48E-06
4.168265008,1.046575342,0.068743815,0.040767273,0.661956776,0.008818981
2.13201672,0.068493151,0.05171779,0.033060361,0.257260869,0
2.175686624,1.449205479,0.033953073,0.024631935,0.130951746,2.63E-08
4.238743306,0.030136986,0.032200276,0.036185506,1.360754065,0
3.113061691,0.451945205,0.054766315,0.04630929,0.701846548,0.002122285
0.375577822,0.701260274,0.054674748,0.030501408,1.965054511,0.758968725
3.700964793,1.449205479,0.048154478,0.03099889,0.724412712,0.046117685
3.788317638,0.528657534,0.030449183,0.006194909,0.128060779,0
0.592030172,0.049315068,0.001068493,0.014241503,1.043003649,0.408401295
2.059373298,0.068493151,0.015640805,0.020825634,0.934877818,0.000156757
2.075238281,0.528657534,0.005273388,0.018207294,0.367431719,0.000324549
3.153622292,0.049315068,0.042354839,0.004789883,1.277311062,2.96E-06
0.326936798,1.449205479,0.05934105,0.045201631,0.960106171,0.706038007
3.082524481,2.043835616,0.06781673,0.001864527,1.486653305,0.55189657
0.437866611,0.528657534,0.051270506,0.040112567,0.130951746,0.562133389
3.474775673,0.126027397,0.064559082,0.01150909,1.571606209,0.004626273
2.413441383,1.046575342,0.069245275,0.019949735,0.503828885,0.016843236
2.36577245,1.046575342,0.051629031,0.019261618,0.146186594,2.16E-10
2.666018169,0.087671233,0.076344475,0.026992844,0.236891817,0
1.276225824,0.087671233,0.017951177,0.02934538,1.089740747,0.046640232
2.181195367,0.087671233,0.045592293,0.048791357,0.33450128,0
2.729367625,1.199890411,0.042121117,0.048856824,0.681665672,0.045063258
4.595271339,1.698520548,0.060995762,0.006992019,1.781083338,0.541869345
1.111438571,0.068493151,0.066721175,0.028693313,1.257727683,0.090000854
4.950172874,0.049315068,0.02273155,0.012679604,1.768933886,4.51E-06
2.008397848,0.106849315,0.015709613,0.048933197,1.253031509,0.01014134
1.442206314,0.202630137,0.02273155,0.005011008,1.304847592,0.111220735
4.54964443,0.202630137,0.072052226,0.02500792,1.084111435,0.00026206
4.041200055,0.528657534,0.076938752,0.003072638,0.323045588,0
2.964603644,0.126027397,0.033953073,0.028376603,0.095788373,0
2.522908247,0.528657534,0.06744788,0.027804314,1.476031871,0.1690559
3.501382556,1.046575342,0.034539871,0.042854278,1.400396832,0.230210406
2.444848138,0.068493151,0.06052618,0.026806631,1.130087615,0.00016589
0.258300243,0.087671233,0.039043361,0.042237241,1.486622061,0.741699757
3.380973011,0.451945205,0.0313671,0.047928115,1.205606407,0.038904139
4.810799607,0.528657534,0.02688438,0.036739893,0.982808786,0.006927436
1.707743272,0.126027397,0.068844716,0.041376672,0.844747032,0.005894947
3.041934367,0.126027397,0.07885484,0.005391672,0.622520849,2.15E-08
1.051249562,0.106849315,0.050861643,0.0041547,1.342551648,0.155515843
2.968206956,1.449205479,0.037390303,0.029226312,1.283937038,0.310422111
1.828441775,0.106849315,0.014087469,0.023791344,1.644561476,0.046311174
2.110865464,0.106849315,0.054647497,0.04043892,1.257727683,0.008070169
0.919903822,0.087671233,0.038614682,0.048132882,0.958899334,0.152124888
1.987054399,0.126027397,0.02412753,0.019712547,1.472078163,0.031784551
1.174337735,1.046575342,0.031715947,5.84E-06,0.764386549,0.260541129
1.070737799,0.030136986,0.065753111,0.01382904,0.894188339,0.035274236
1.863905694,0.528657534,0.015913194,0.048132882,1.192441646,0.147664385
2.558000062,2.043835616,0.018201022,0.027760212,0.115633936,0
1.252361597,0.049315068,0.021251192,0.000582631,0.934289585,0.016516031
4.148022268,1.698520548,0.071578838,0.042994537,1.097761791,0.203670182
2.485769431,0.202630137,0.055044697,0.041752081,0.06043835,0
4.434599769,1.449205479,0.049355165,0.030752374,0.828602912,0.057283156
2.845162472,0.27660274,0.05934105,0.007216767,0.649827316,0.000191785
0.846018477,0.451945205,0.076449866,0.03712228,0.858650329,0.29736135
4.336162536,2.043835616,0.048051769,0.004435005,0.270587111,3.39E-05
3.200084725,0.451945205,0.053139093,0.037345597,0.54328877,0.000128232
0.535894466,0.202630137,0.054731952,0.045201631,0.233165828,0.464105534
3.395173781,1.449205479,0.015823757,0.000689578,0.354044187,0.000542767
4.028168345,0.701260274,0.017303253,0.042881779,0.077550397,0
4.198511613,0.106849315,0.043663383,0.037208649,1.734570859,0.002049138
3.159091857,0.068493151,0.05670913,0.007959129,0.659490784,0
3.375676991,1.449205479,0.009859706,0.028561782,1.345917843,0.306859369
0.68123555,0.27660274,0.029918781,0.017295805,0.491081954,0.325721305
4.784837121,0.451945205,0.054647497,0.046818752,0.176180228,0
4.266947334,0.049315068,0.045133425,0.013226766,0.24361537,0
2.740787084,0.068493151,0.037604056,0.039180903,1.184563088,7.73E-05
3.996604588,0.106849315,0.011172947,0.02410498,1.30163695,0.000123783
3.343118188,1.698520548,0.051773076,0.02193339,1.031749667,0.218138444
1.754167185,0.126027397,0.003004749,0.032629686,0.052922041,0
3.969189686,0.27660274,0.065670173,0.044629412,0.511240588,1.39E-08
4.397008914,0.701260274,0.071325612,0.013263147,1.68960249,0.196979673
2.760700355,1.698520548,0.03044843,0.037746693,0.626040045,0.06021961
3.681137537,1.449205479,0.000767333,0.015584678,1.22298609,0.238324969
4.880824709,0.030136986,0.033539543,0.026279729,0.086649679,0
3.05907682,0.010958904,0.063428371,0.01047873,1.7535078,0
1.21625037,0.27660274,0.079005766,0.028067866,0.980354042,0.135421202
4.190594062,0.049315068,0.040269454,0.041135735,1.722314035,1.65E-05
1.442206314,0.049315068,0.003637309,0.015839264,1.433132475,0.023412972
2.025762539,0.106849315,0.053176599,0.021696465,0.077575224,0
0.356180924,0.701260274,0.004669191,0.005391672,0.929230966,0.660997976
2.595500511,1.046575342,0.063135043,0.031151959,0.478306,0.008451957
4.59164758,0.126027397,0.072887132,0.020048759,1.031291178,2.88E-06
4.764490285,0.068493151,0.066065092,0.009608496,1.897942492,0.00024801
2.229179494,0.087671233,0.048704654,0.02304724,1.200561111,0.002221089
2.541244017,1.199890411,0.069859709,0.023727121,0.643617504,0.051924947
4.797403904,0.202630137,0.054212542,0.042428914,0.218584245,0
4.435186297,1.449205479,0.022248595,0.008855913,0.815483571,0.054414388
4.483693726,0.068493151,0.034532995,0.007193413,0.524707186,0
2.252666936,0.030136986,0.079005766,0.013524319,1.341141043,2.21E-05
2.695810575,1.698520548,0.068691445,0.010922137,0.511240588,0.040870387
2.271384826,0.27660274,0.009835004,0.039439135,1.508048037,0.085255137
4.970346251,1.698520548,0.023775162,0.006124083,0.395250865,0.000339175
4.102141071,0.451945205,0.067909314,0.002465594,1.315416547,0.041070007
3.52976006,0.030136986,0.01620169,0.049513687,1.71447172,1.33E-06
1.763293649,0.375232877,0.059710361,0.011276867,1.238926837,0.130032214
3.313648295,0.049315068,0.009621002,0.043631474,0.249428089,0
4.084410277,0.068493151,0.0556053,0.047874507,1.630675547,0.000109113
4.264009762,0.049315068,0.019162011,0.032489119,0.496779099,0
4.883762716,0.010958904,0.074638328,0.027034204,0.847719058,0
0.734031168,0.375232877,0.076344475,0.040112567,0.099360797,0.271721048
0.406123722,2.043835616,0.014415283,0.027859903,0.815812154,0.653481848
3.07319545,0.27660274,0.032204913,0.024430087,0.098370717,0
4.26950583,0.049315068,0.053406409,0.032102011,1.735992056,1.57E-05
1.927893657,0.106849315,0.078147629,0.042987866,1.336698825,0.017614595
4.225823483,0.451945205,0.054140741,0.023969798,1.283937038,0.032790051
0.927108999,1.449205479,0.037488191,0.013263147,1.324036912,0.588014821
1.248809555,0.126027397,0.047466886,0.043416725,0.899494159,0.050845123
4.311418461,0.202630137,0.021157745,0.036683203,0.378837035,0
1.051098091,1.046575342,0.001152534,0.040211408,1.352967763,0.474057472
2.303083185,0.087671233,0.052891965,0.031960092,1.761750013,0.018059736
4.674314,0.126027397,0.073915513,0.006844708,0.454196498,0
0.731579133,0.087671233,0.000548905,0.015184815,1.016261459,0.287299054
0.495851714,1.199890411,0.03647646,0.018126701,0.375459149,0.510096347
3.340014226,2.043835616,0.042238651,0.013204051,1.916135968,0.697353735
3.29143699,0.701260274,0.001068493,0.001992504,0.724210002,0.009759179
2.02053146,0.030136986,0.051711175,0.015848517,0.828602912,2.06E-08
1.074725804,1.046575342,0.038658667,0.024869643,1.299546996,0.468518665
0.83670525,1.698520548,0.044117725,0.011304971,0.565454501,0.366868016
0.511365155,1.046575342,0.033953073,0.030734622,1.031749667,0.588074543
4.386100388,0.701260274,0.006343423,0.008218459,0.863359433,0.010583192
1.301279811,0.451945205,0.012973294,0.015584678,0.304673044,0.010616905
0.856437658,0.126027397,0.029162857,0.021802026,1.89625096,0.322220552
4.057113152,0.202630137,0.063214991,0.020358439,1.954802111,0.038541925
4.020085513,0.068493151,0.029028392,0.045716751,0.947816519,0
4.796360568,0.375232877,0.055758215,0.012938764,0.863359433,0.0005136
2.412913221,0.010958904,0.045163667,0.026019922,0.39625926,0
0.277033565,2.043835616,0.016476193,0.027009506,1.946791634,0.891783335
4.929053566,0.030136986,0.038697275,0.00845275,1.748289384,8.87E-09
1.512454283,0.202630137,0.053743848,0.007675367,1.996195619,0.220924737
2.042661456,0.375232877,0.071578838,0.021360771,0.60303978,0.005797844
1.941990989,1.449205479,0.069859709,0.021279012,0.8800305,0.230902183
3.616361921,0.126027397,0.02858549,0.043416725,1.468325743,0.002113648
3.386099174,1.046575342,0.068613616,0.002381156,1.545809958,0.319813702
3.380197334,0.068493151,0.043900236,0.035193592,1.361978183,5.28E-05
0.67094395,0.106849315,0.001195275,0.034679598,0.458442089,0.32905605
0.90401347,0.375232877,0.06946776,0.043416725,1.072772801,0.294669103
0.472224063,0.451945205,0.002928718,0.040145711,1.091581668,0.556091284
2.596628196,0.701260274,0.05550867,0.010922137,0.233165828,6.54E-08
3.720382042,0.049315068,0.051711175,0.006184558,1.013193385,0
4.420044423,0.528657534,0.051773076,0.019712547,0.769959887,0.001478617
4.518988974,0.068493151,0.068900469,0.009646765,1.26320094,3.79E-07
4.644652935,0.068493151,0.043663383,0.019455652,0.150599441,0
1.227568172,0.701260274,0.066721175,0.019688887,0.176180228,0.0094401
1.204135886,2.043835616,0.054564403,0.024139675,0.339026218,0.137715839
4.020815668,0.528657534,0.021161705,0.038606869,0.969012924,0.011457036
1.738618727,0.528657534,0.048704654,0.007423073,0.622520849,0.033916764
2.250536591,0.068493151,0.01934084,0.043689324,0.701846548,2.76E-07
0.360940355,0.068493151,0.008422867,0.023969798,1.816085359,0.640044634
1.179867022,0.375232877,0.068108045,0.024433522,0.644716225,0.098996726
2.829486969,0.528657534,0.012601282,0.049931461,1.88682812,0.24977425
3.07598419,0.049315068,0.030737325,0.02938285,0.728114581,0
0.600370746,1.046575342,0.079628183,0.048323806,0.851307285,0.501983617
1.421427612,0.701260274,0.041451256,0.019331986,1.010776855,0.218626207
4.357589702,0.030136986,0.06781673,0.029776717,1.649244766,1.52E-08
2.892827277,0.068493151,0.078679621,0.006256088,0.711485922,0
0.503650198,1.046575342,0.035935969,0.049662363,1.151172042,0.605889668
4.609670434,0.202630137,0.004502875,0.049422363,0.950608369,3.28E-05
2.963320695,0.126027397,0.067109887,0.035045982,1.644561476,0.012038577
1.846836526,0.202630137,0.03044843,0.011721246,1.513868841,0.088746978
3.30053937,0.375232877,0.001503756,0.044035337,1.923050496,0.149190709
1.779680983,0.375232877,0.066534727,0.012195271,0.375146579,0.000746978
1.093899157,2.043835616,0.010546218,0.006757432,0.352084392,0.164867587
1.949609683,0.451945205,0.011212786,0.007055177,0.189356536,2.44E-09
0.352600011,0.106849315,0.023605017,0.013226766,1.7535078,0.651625269
2.791524765,0.528657534,0.056845433,0.030661062,0.112167966,0
3.440368544,0.087671233,0.040269454,0.018089583,1.68960249,0.002009532
1.763293649,0.202630137,0.036412898,0.016419571,1.827179027,0.149895715
2.157376035,0.030136986,0.065611912,0.034131583,0.226093998,0
3.347362235,2.043835616,0.037786624,0.013247949,0.513689643,0.029694327
1.264101376,1.199890411,0.016646624,0.048791357,0.584839646,0.152399591
1.196889062,0.451945205,0.013323632,0.027869832,1.354817965,0.288329887
1.723427424,0.068493151,0.001713604,0.0183117,1.011854193,0.002493781
2.545503791,0.087671233,0.026913802,0.009230672,0.130951746,0
0.801565023,0.451945205,0.067851678,0.019994399,0.918708762,0.336472246
4.542393481,0.126027397,0.042808164,0.015607525,1.064992972,5.83E-06
4.42214993,0.087671233,0.035665697,0.030661062,1.30163695,1.07E-05
2.271384826,2.043835616,0.008668571,0.00761224,1.753344286,0.684595115
4.350052159,0.27660274,0.054140741,0.03890485,1.375931427,0.010876511
4.638045049,0.126027397,0.015442379,0.043602828,0.979887423,7.57E-07
0.967911777,0.068493151,0.020491048,0.034549859,1.246454599,0.143465078
2.92580156,2.043835616,0.067909314,0.042143362,1.486653305,0.512447546
0.550855535,1.199890411,0.043338032,0.036616826,1.034512716,0.580754475
2.740787084,1.698520548,0.043606429,0.030540608,0.0894816,0
1.031200019,0.087671233,0.015709613,0.033842512,0.183000928,0.009349239
3.575478981,0.375232877,0.026514596,0.013232833,0.51040031,2.99E-06
1.890466319,0.010958904,0.050861643,0.012501141,0.958899334,0
0.302452904,0.049315068,0.016736577,0.047671573,1.288812449,0.697547096
3.831931252,0.126027397,0.004897261,0.016426119,1.391914466,0.000930932
3.935703902,0.030136986,0.06386161,0.013293949,1.518578465,9.82E-09
2.5303304,1.698520548,0.003004749,0.006844708,1.231646493,0.371484802
3.932868029,1.046575342,0.05670913,0.012737149,0.844747032,0.041874627
0.507541228,1.046575342,0.045835897,0.036551574,0.532015448,0.504820326
1.819027336,1.449205479,0.028098154,0.007312651,0.983774797,0.29090069
3.635228587,0.126027397,0.065383669,0.030111363,1.903148254,0.013413914
4.057937914,0.701260274,0.073406704,0.03209926,1.052465144,0.040690139
2.264740972,1.046575342,0.05419661,0.04536741,0.943163933,0.144913953
2.554433988,0.451945205,0.074459777,0.021124437,1.266437326,0.090024634
1.194515277,1.449205479,0.076020573,0.044582889,1.481827343,0.573175327
3.040957703,1.449205479,0.006031713,0.032439973,1.651567423,0.459974861
2.648395422,0.202630137,0.014409734,0.041190801,0.077575224,0
0.853205351,1.046575342,0.016982584,0.019618471,0.158762596,0.156569752
0.887343531,0.068493151,0.074639757,0.015410479,1.754295273,0.234929268
4.113042426,0.27660274,0.001152534,0.014809237,1.922277895,0.066925145
1.273333294,2.043835616,0.032749359,0.029226312,0.980354042,0.438378209
2.547979178,0.106849315,0.077468495,0.041999481,1.124636869,0.001037746
1.003995355,0.528657534,0.024474093,0.00761224,0.860217374,0.245788705
2.310313261,1.449205479,0.035935969,0.041441115,0.257162876,0.000420309
3.234054129,2.043835616,0.036998525,0.0240003,1.946685836,0.696924948
0.346211655,0.528657534,0.040050536,0.036959865,0.565454501,0.653788345
1.101231808,0.27660274,0.026443947,0.047382016,1.364381282,0.24059995
1.684166717,0.126027397,0.005305657,0.001447226,1.300102129,0.038155703
2.636162018,0.049315068,0.033672074,0.036530375,1.739446014,0.001199681
3.366337329,1.199890411,0.072876406,0.013247949,1.695892366,0.42390522
0.67538109,0.126027397,0.017109295,0.0051132,1.026482207,0.346499715
4.280051191,1.449205479,0.069496412,0.042176793,1.050456559,0.140357846
4.437754575,0.27660274,0.054766315,0.036530375,1.231646493,0.00465905
1.566120678,0.528657534,0.006343423,0.028870921,1.264739436,0.213263093
0.569118485,1.046575342,0.02193735,0.006989623,0.767331487,0.511346232
4.381990207,0.106849315,0.068883603,0.042229719,0.503442199,0
0.566887077,0.451945205,0.001068493,0.022292312,0.098112758,0.433112923
0.467373611,0.375232877,0.078188001,0.023525541,1.274420715,0.578979098
2.194998209,0.030136986,0.013003287,0.022292312,1.205606407,6.31E-06
1.642501453,0.049315068,0.055047931,0.02522897,0.939111259,0.000785505
4.19998414,0.375232877,0.0556053,0.011736663,0.125142075,0
1.49056334,0.528657534,0.049988816,0.0175202,0.713280596,0.081429888
1.627172594,0.126027397,0.06386161,0.046891697,1.29903318,0.043378267
2.27005534,0.049315068,0.039857693,0.013141187,0.370410714,0
2.059902969,0.106849315,0.039048886,0.034350898,1.684089946,0.034039944
4.374732516,0.010958904,0.064754867,0.026279729,1.120100341,0
3.386622896,0.106849315,0.03971279,0.034264092,1.887375099,0.009859254
2.826602499,0.375232877,0.000349705,0.012846142,0.96697669,0.014813487
3.775419684,0.068493151,0.059830703,0.018155524,1.717386015,0.000389572
1.279748797,0.010958904,0.077897897,0.034131583,0.607222244,9.00E-07
1.354757775,0.030136986,0.033953073,0.017202566,0.886058732,0.001639619
0.565449583,1.449205479,0.015555594,4.80E-05,0.858650329,0.573029205
4.716976845,0.451945205,0.060995762,0.042994537,0.206172767,0
0.873704863,1.199890411,0.006407495,0.033842512,1.507226323,0.594064723
4.55660935,1.199890411,0.019747387,0.005910628,0.805450735,0.031349028
4.970346251,0.701260274,0.030922782,0.030526191,1.266437326,0.059263461
3.211134242,1.199890411,0.073406704,0.042143362,0.842932957,0.076778748
1.858301248,0.375232877,0.012246701,0.041677827,1.432586199,0.154477905
