g_m,g_T,g_r,g_q,g_sigma,g_eurocall,predict_ann,error_ann
2.652639903,0.346584093,0.034878366,0.03341407,0.680990358,0.001566684,-9.49E-05,0.001661579
2.97640924,1.486443005,0.029777978,0.035246641,1.014193256,0.185640898,0.19434477,0.008703876
3.287162341,1.460502127,0.064795351,0.035405651,1.745435434,0.495875951,0.49385256,0.002023395
0.531490371,0.406728865,0.042346391,0.04601923,1.013390924,0.498114574,0.46452063,0.033593941
1.272964092,0.162832332,0.054364479,0.045793519,1.530893205,0.15845878,0.14629024,0.012168537
4.25713512,1.873749439,0.063122499,0.047710582,1.967331221,0.610506762,0.6170776,0.006570827
2.53080595,1.386153897,0.027331749,0.014622472,0.140513068,0,-0.000259492,0.000259492
0.696256537,0.890470683,0.039193214,0.01062745,0.293735342,0.326481962,0.31898394,0.007498019
2.047638739,1.952180837,0.079845825,0.035243454,1.564696823,0.590601562,0.59909403,0.008492471
1.3295532,1.816336123,0.033471179,0.004401212,1.384688499,0.602759635,0.59586847,0.006891167
4.069979508,0.962459221,0.034180619,0.003526975,0.385825507,2.55E-05,-0.000337196,0.000362696
4.156875085,1.386153897,0.075930032,0.029034577,1.262454036,0.232759634,0.23580459,0.003044953
0.333338985,1.74936101,0.036873895,0.033404571,1.93323227,0.840044627,0.8416105,0.001565864
0.694035646,1.881015534,0.027911471,0.025389282,1.642884468,0.748985075,0.75300837,0.004023291
4.146441306,1.748180405,0.012047355,0.019809295,1.447307341,0.383759162,0.38102713,0.00273203
3.145354188,0.112597419,0.04445965,0.036402416,1.244081009,0.000666188,0.002637503,0.001971316
2.090536584,0.357927507,0.020074085,0.002646152,1.216738375,0.083034129,0.07865746,0.004376666
4.081936922,1.971016714,0.023803544,0.015595381,0.743590527,0.07850279,0.079126135,0.000623344
2.517367326,0.320358975,0.052060059,0.042971027,0.452415611,1.59E-05,-0.000191522,0.000207444
1.436574342,1.054228519,0.064770561,0.034005003,1.333653723,0.409812308,0.4059545,0.003857798
4.659996491,0.765120846,0.025155212,0.014095808,1.176305574,0.059984158,0.0676802,0.007696044
1.436574342,1.959907738,0.049451674,0.001111801,1.768123732,0.752480389,0.7481182,0.004362168
0.694035646,1.089838141,0.042589053,0.031660395,0.598287923,0.385119453,0.40027574,0.015156284
1.511189775,0.233760024,0.036251347,0.049169359,1.936179923,0.232753046,0.23347393,0.00072088
1.024627561,0.564327525,0.033790411,0.033247657,0.452415611,0.122438105,0.12767477,0.005236669
1.257518196,1.728074674,0.026058979,0.014633492,0.189065616,0.029853123,0.02821271,0.001640414
4.666100722,1.159688259,0.016848239,0.044183834,1.564696823,0.267314195,0.2641398,0.003174394
4.221930398,1.507278105,0.073434969,0.028846403,1.220185465,0.233993062,0.23764369,0.003650627
0.274117195,1.255480348,0.025774603,0.024973425,0.560469359,0.705940319,0.71680385,0.010863529
0.708403683,0.132051207,0.00889131,0.019463685,0.368059463,0.290042895,0.29051882,0.000475925
2.685386918,1.408473426,0.032575816,0.037238138,1.390773508,0.361418246,0.35876492,0.002653329
1.271393756,0.939571532,0.067763234,0.005393088,0.488292836,0.120182695,0.12499795,0.004815256
4.261838953,0.624254115,0.071778525,0.027530053,0.216726813,0,-0.00041485,0.00041485
1.234064746,0.234086129,0.076137843,0.042253533,0.837543437,0.08697852,0.062874496,0.024104024
1.695559572,1.712875936,0.011247786,0.02929554,1.556050758,0.570656353,0.5685037,0.002152675
1.327729895,0.413246524,0.019492682,0.030540487,0.978380044,0.147733289,0.15561198,0.007878688
4.836489463,0.199615218,0.072428391,0.037286196,0.87877185,0,-0.000308291,0.000308291
4.161669272,1.172413869,0.058501992,0.037921609,0.459777251,0.000674687,-0.000187831,0.000862518
3.987245757,1.30268916,0.024265974,0.000465284,1.362654023,0.270870616,0.2628393,0.008031328
2.053252148,1.93211178,0.064557007,0.038718906,1.447307341,0.531791053,0.53535986,0.003568806
3.560004235,1.10543907,0.05798301,0.019951421,0.442707288,0.001067062,-2.40E-05,0.001091039
4.127009992,0.871154644,0.040344501,0.038466687,1.58118183,0.220180608,0.20897603,0.011204578
3.744398215,1.047862207,0.041731495,0.010274002,1.431394951,0.245249444,0.24729885,0.002049408
4.414957763,0.104370904,0.038523713,0.002222587,0.804587328,0,-0.000471701,0.000471701
0.64802848,0.849828848,0.024884362,0.03223676,0.200382389,0.339015218,0.3474823,0.008467075
1.917086623,1.318037348,0.038974783,0.042796414,1.183655322,0.323047277,0.32850772,0.005460444
3.171877008,1.899980625,0.053525378,0.023858231,1.597008177,0.536992039,0.52735376,0.009638275
1.202327449,1.124672908,0.037603217,0.042865096,0.570932363,0.162494556,0.15440221,0.008092344
0.823087652,0.696928254,0.035796904,0.023047658,0.459777251,0.244984795,0.24961923,0.004634436
3.554719866,0.681451299,0.006246565,0.044183834,0.555987486,0.000592466,-0.000192151,0.000784617
0.204557835,0.937382147,0.068206832,0.028257132,0.274744952,0.781971414,0.7624914,0.019480009
4.475589895,0.256647508,0.05839653,0.011718029,0.698022934,0,-0.000373659,0.000373659
2.053252148,1.286746727,0.055055236,0.030759688,1.312097244,0.369566814,0.37101004,0.001443221
4.918920766,1.728615204,0.004221276,0.015007911,0.82017382,0.06284959,0.061769526,0.001080064
3.404168682,0.412687176,0.050066538,0.040011159,1.867768434,0.156222565,0.15079509,0.005427478
0.98457704,0.909045669,0.032273989,0.015007911,1.768432879,0.598790831,0.59483886,0.003951974
2.466677495,1.558082758,0.019765696,0.037230969,0.863916195,0.159636248,0.15351482,0.006121431
4.550922684,0.240915396,0.039632887,0.033247657,1.40374816,0.006844771,0.005670683,0.001174088
1.396175748,0.957944016,0.068879195,0.039687441,0.522847639,0.095520198,0.0872304,0.008289799
4.52642133,1.835616825,0.069138001,0.029144497,1.187239636,0.261734937,0.26418692,0.002451981
2.681711863,0.187385552,0.005863643,0.026143159,0.775571687,0.000247028,-7.83E-05,0.000325347
2.179069134,0.518963972,0.035933757,0.045644068,0.463281359,0.001511506,-0.000134677,0.001646183
4.842632039,0.694151555,0.017266323,0.026879589,0.12734795,0,-0.000398669,0.000398669
4.933190901,0.969224968,0.012397585,0.005393088,0.733664284,0.007370061,0.004574233,0.002795828
4.526990255,1.642215535,0.068143513,0.001111801,1.785626985,0.541382553,0.53357804,0.007804515
4.789796403,1.01029031,0.072866814,0.02570137,1.10980638,0.083103073,0.07597352,0.007129555
1.072674832,1.87304317,0.01085656,0.031773746,1.179984461,0.525284705,0.525108,0.000176726
4.078972362,1.957194519,0.021973557,0.048465465,0.066456759,0,-0.000429613,0.000429613
2.677177717,1.388047042,0.049947303,0.006953939,1.550263457,0.457131987,0.45882514,0.001693154
4.273673839,1.502904124,0.05874613,0.049146399,1.97777525,0.541067047,0.534193,0.006874067
1.352268834,0.120638768,0.013741549,0.032601066,0.282124756,3.00E-05,-0.00029166,0.000321675
2.922235751,1.246220199,0.061677047,0.023402774,0.608270884,0.030317351,0.02412134,0.006196011
4.166330553,1.474930113,0.038841413,0.013148086,1.017689041,0.140184232,0.14521617,0.005031935
2.981352917,0.372842236,0.006959769,0.006953939,1.132744262,0.027814535,0.029581169,0.001766634
3.910404371,0.651200057,0.011069442,0.031496676,0.733890329,0.003790918,-4.37E-05,0.003834569
3.987245757,0.087700455,0.027769793,0.003104893,1.549869673,0.000331534,-0.000154953,0.000486487
0.326346418,1.51632082,0.058171295,0.044336835,1.767245563,0.799426955,0.7908616,0.008565348
1.192125876,1.286034805,0.051398255,0.040874788,1.821608099,0.638912857,0.6297282,0.009184659
1.977126122,1.247266894,0.02529316,0.015595381,1.642795237,0.504668249,0.5001216,0.004546655
3.024699784,1.572573124,0.051029253,0.024905348,0.730713142,0.08469432,0.08365663,0.001037688
4.070377281,0.359879626,0.02529316,0.035355701,0.540133541,0,-0.000182211,0.000182211
2.609741865,0.29314857,0.018608361,0.004637983,1.882831056,0.142089299,0.14315306,0.001063758
4.552982413,1.989280791,0.022922565,0.032128646,0.236113925,0,-0.000415668,0.000415668
2.446230473,1.444740445,0.004659338,0.038923787,1.112147588,0.252765939,0.27177107,0.019005134
2.933189634,1.87420425,0.058976995,0.048483528,1.83731862,0.606832342,0.6064111,0.000421242
4.756682719,0.234086129,0.06387519,0.001577138,0.944490633,9.02E-05,-0.000194326,0.000284515
1.558287492,0.55765796,0.077787942,0.048741812,0.651337469,0.060110707,0.062279172,0.002168466
0.509298854,1.87304317,0.016092056,0.000726853,1.971486726,0.876687642,0.88350236,0.006814722
0.747703248,0.207062228,0.069513951,0.048945683,1.637907862,0.395725275,0.40049163,0.00476635
0.585956542,0.539722432,0.046744862,0.018126081,1.772218836,0.616068645,0.6118524,0.004216237
2.28702064,1.464070191,0.049429134,0.014565741,1.34999901,0.411399166,0.4119995,0.000600328
1.574964349,1.959648344,0.041154416,0.025913607,1.844764416,0.721309747,0.7156056,0.005704131
3.616023455,0.045659127,0.051398255,0.030289455,1.139685335,0,-0.000324182,0.000324182
4.347438345,0.905854587,0.068269444,0.034402374,1.583666741,0.228483742,0.22687122,0.00161252
4.58377645,1.916671691,0.063851547,0.003233052,0.071037233,0,-0.00037679,0.00037679
4.299364271,0.765120846,0.059023006,0.0427041,1.150935008,0.062077659,0.06649833,0.004420673
3.348264676,0.755757588,0.079025503,0.019048345,1.372080736,0.164375579,0.17176464,0.007389063
1.229386215,0.620189197,0.014546483,0.007712327,1.257707873,0.316545847,0.32145426,0.004908409
4.732330964,1.551131101,0.044441638,0.002464841,0.787673691,0.053033375,0.049301777,0.003731598
4.844396629,0.187385552,0.060141158,0.004835601,1.276958706,0.000789875,-0.000190029,0.000979904
4.156875085,1.030120982,0.012397585,0.038114933,1.40374816,0.193832931,0.19330318,0.000529748
2.858123481,0.194103542,0.019492682,0.046814857,0.066456759,0,-0.000593788,0.000593788
0.32135993,0.613621556,0.019492682,0.037460834,0.809256042,0.66492409,0.65961736,0.005306726
3.213610311,0.545352406,0.03584531,0.016355889,1.390773508,0.108406333,0.10985097,0.00144464
1.690219324,1.816336123,0.009227079,0.033636985,0.640208735,0.156698488,0.1475336,0.009164892
4.599196477,1.87304317,0.04811117,0.008752211,1.393353453,0.385286204,0.3790498,0.006236396
2.053252148,0.550701276,0.001659765,0.023658136,1.593350812,0.250574881,0.23254307,0.018031815
3.031490254,0.966813246,0.033805584,0.007915267,0.723785325,0.032233799,0.039160267,0.006926468
3.187478852,1.735133594,0.00882769,0.046334753,0.709619354,0.065780231,0.06817777,0.002397536
1.350961071,0.132051207,0.045625423,0.007892559,0.587848548,0.009340995,0.004172703,0.005168293
1.350961071,0.60126869,0.079550084,0.039465235,1.804836842,0.438032156,0.43194923,0.006082928
0.611457067,0.368289712,0.025155212,0.032665586,1.882831056,0.562730068,0.5578954,0.004834646
2.927242001,0.175255719,0.032146936,0.010731153,1.463994723,0.016454438,0.014993595,0.001460843
1.64046211,0.657013811,0.046508271,0.021916984,1.017689041,0.171919316,0.17259185,0.000672534
3.239141731,1.741444496,0.051967012,0.046865861,0.412138549,0.004981334,0.010206603,0.005225268
4.261838953,1.62950802,0.000156432,0.018941143,1.284350812,0.271697871,0.28522414,0.013526269
4.273673839,1.265225945,0.037603217,0.029144497,0.537531194,0.003288739,-8.31E-05,0.003371845
1.519060227,1.923093829,0.016696435,0.029414998,1.373714379,0.54861058,0.55337584,0.004765261
4.753442361,1.502904124,0.057681933,0.041269947,1.463994723,0.31209999,0.3178589,0.005758914
0.289784172,1.859153263,0.045236015,0.044797564,0.929978179,0.701826942,0.69438374,0.007443201
1.002748907,0.279558212,0.05348157,0.028592846,1.804836842,0.365140182,0.36458144,0.000558746
1.66576187,0.025256825,0.059941855,0.007776585,1.841708209,0.006223681,0.024752902,0.018529221
4.933190901,0.708647544,0.021252344,0.010525915,0.1790224,0,-0.000721755,0.000721755
2.933189634,1.176175443,0.02639803,0.003961449,0.167897098,0,-0.00044522,0.00044522
2.558932503,1.583725791,0.013599777,0.032397847,1.508002636,0.455069426,0.45805395,0.00298452
0.292053684,0.683422944,0.026674854,0.040842475,1.383112951,0.725409538,0.70711756,0.01829198
2.517367326,1.408473426,0.049676149,0.006442196,0.206241058,1.98E-05,-0.000277743,0.000297524
0.97227934,0.748534488,0.044099644,0.024314933,1.767245563,0.554751229,0.5539,0.000851225
1.977126122,0.260846854,0.021825638,0.009163768,0.781293559,0.0100687,0.011444414,0.001375714
2.080776468,0.696928254,0.037581439,0.005444909,0.222994294,0,-0.000332484,0.000332484
1.667462643,0.172908859,0.017485849,0.010256096,1.698365468,0.120800775,0.102025844,0.018774931
1.208400901,1.553845761,0.048547318,0.026953575,1.93323227,0.722674456,0.7222866,0.000387874
2.858123481,1.013380093,0.035181351,0.007329629,1.441359669,0.294005044,0.29395765,4.74E-05
0.522261188,1.735133594,0.024753,0.029337037,0.922889915,0.594476064,0.5866833,0.00779279
3.976387342,1.502904124,0.000404174,0.006442196,0.662826343,0.027045749,0.028728558,0.001682809
3.931360651,0.951000521,0.068788681,0.006006017,1.772621557,0.3464116,0.33148497,0.014926627
1.406373801,0.076659502,0.016092056,0.025128154,0.893981542,0.011155535,0.017989025,0.00683349
2.31959373,0.499446487,0.050269332,0.038114933,0.412138549,0.000260016,-0.000100088,0.000360104
2.519184987,1.797030392,0.038948272,0.01798614,1.060631818,0.303983314,0.30319688,0.000786437
4.882344878,0.379620621,0.06263371,0.014977591,0.627348188,0,-0.000172573,0.000172573
4.882344878,1.85484395,0.078423306,0.018901291,1.962646952,0.632180186,0.63189846,0.000281723
0.92454733,1.869803347,0.079475653,0.016004617,0.076136879,0.174669116,0.17305498,0.001614138
2.691670234,1.83455228,0.026674854,0.000726853,1.459824,0.511679396,0.51569116,0.004011766
4.611365412,0.722954503,0.068033382,0.019691344,1.585196367,0.163316135,0.16064565,0.002670486
4.169575856,1.36295298,0.067098172,0.024850062,1.535561485,0.349987525,0.35097337,0.000985843
1.814178245,0.194720737,0.011980943,0.021755865,0.762851966,0.006793747,-5.01E-05,0.006843801
2.266029919,0.262277852,0.044132516,0.044336835,1.759532708,0.124735818,0.115745366,0.008990452
4.342182196,1.326285088,0.015697624,0.047046852,1.53232157,0.304947487,0.29354507,0.01140242
3.658112103,0.159324198,0.04102335,0.048950463,0.215239444,0,-0.00048684,0.00048684
1.170761901,1.580899191,0.010061606,0.027580556,1.085635434,0.439462369,0.4347578,0.004704571
2.728003053,0.403368228,0.010275401,0.001111801,0.640208735,0.001497411,-7.47E-05,0.001572148
4.756682719,0.313739726,0.018814786,0.031036989,0.234861446,0,-0.000387458,0.000387457
4.086404063,0.422788185,0.064554805,0.039676461,0.880057273,0.002623543,-8.65E-05,0.002710018
4.981789235,1.016967044,0.001613641,0.048483528,0.595374463,0.001116046,-0.000317952,0.001433998
0.417094244,0.163814174,0.053819655,0.035266346,1.390773508,0.589779024,0.57728976,0.012489263
4.395914449,0.610806547,0.025155212,0.037732362,0.063893776,0,-0.000278624,0.000278624
1.658437053,1.004837141,0.001290907,0.046863938,1.662672987,0.458140378,0.46148822,0.003347839
0.204557835,1.610272672,0.064902603,0.029144497,0.82017382,0.779520745,0.7403898,0.039130921
0.51942676,1.431516906,0.066065546,0.021556852,1.439541563,0.716861819,0.7114264,0.005435442
0.518882628,0.752487791,0.022850443,0.017441319,1.523870716,0.643321453,0.64246243,0.00085902
1.350961071,0.349314944,0.008788159,0.047046852,0.097351255,0,-0.000379453,0.000379453
4.887956567,0.054920035,0.0137937,0.034531059,1.768432879,1.34E-05,-0.000318334,0.00033169
3.533580017,0.858571,0.016193264,0.014977591,1.135149252,0.099936212,0.09598465,0.003951559
3.024699784,0.150073228,0.056437984,0.044592618,0.947986536,0.00023125,-6.52E-05,0.00029641
1.22270901,0.233760024,0.00520679,0.006565608,1.572948797,0.228276049,0.20631568,0.021960368
2.538632356,0.748566689,0.040859009,0.044798328,0.379500569,0.000325958,-0.000157213,0.000483171
1.283660782,0.583502076,0.070277342,0.023658136,1.196518273,0.278585359,0.27415207,0.004433289
3.696168389,1.09865215,0.037581439,0.048328847,1.173703013,0.144726619,0.1468691,0.002142474
0.64802848,0.909045669,0.009387163,0.046065959,0.081299796,0.316466484,0.29806337,0.018403116
3.288207967,1.293260447,0.056280351,0.002425099,1.190305672,0.236184174,0.24118748,0.005003309
3.145044982,0.261798627,0.021432063,0.006556315,1.097373986,0.007455732,0.003718735,0.003736997
0.295913792,0.035123771,0.035181351,0.018510126,0.540133541,0.703801709,0.6947805,0.009021181
1.85261775,0.2259455,0.040859009,0.027026782,1.280179377,0.065470001,0.072522074,0.007052073
3.530565096,1.335605483,0.000404174,0.025614589,1.446584371,0.317506788,0.31785947,0.000352683
2.144374586,0.531770604,0.031855281,0.021856892,1.719502526,0.273102903,0.27379873,0.000695831
1.158861516,0.609105804,0.043738782,0.036455018,1.645019316,0.432113436,0.43471226,0.002598825
0.384116434,1.566921751,0.004105685,0.043445184,1.017689041,0.64911651,0.6504477,0.001331216
3.171877008,0.12604264,0.040111038,0.000818236,0.757493242,0,-0.000304356,0.000304356
0.293721675,0.519368806,0.068864224,0.010716666,1.741699104,0.760079934,0.75456035,0.005519583
2.172877343,1.704582473,0.074591044,0.014050613,0.922645691,0.270133893,0.2651005,0.005033384
3.733657864,1.475564557,0.003978546,0.03178743,0.545936817,0.008903561,0.009186111,0.00028255
4.997111748,0.160763643,0.073434969,0.047888786,0.497906769,0,-0.000319374,0.000319374
4.070377281,0.815215921,0.059235703,0.028078571,0.764752063,0.011005031,0.007669053,0.003335978
0.798354685,0.11212903,0.068879195,0.014080276,0.99034512,0.248193227,0.23418006,0.014013164
1.64862787,0.854776542,0.075742982,0.020124644,1.338909035,0.338772175,0.33692893,0.001843241
3.665437062,1.684821547,0.031428068,0.030780729,0.274744952,2.13E-05,-0.000304182,0.000325456
0.926836293,0.090035368,0.048547318,0.048465465,0.665844113,0.118187571,0.095993236,0.022194335
3.307784474,1.764390109,0.016618629,0.017441319,0.848478937,0.132588057,0.117511116,0.015076941
